Date ,Route Name,Route Name (English),Station Name,Station Name (English),Boarding Passengers,Leaving Passengers,Recorded Date,,,Route Name,Route Name (English),,Station Name,Station Name (English)
20251201,7호선,Line 7,중곡,Junggok,12204,11471,20251204,,,,,,몽촌토성(평화의문),Mongchontoseong (Peace Gate)
20251201,7호선,Line 7,군자(능동),Gunja (Neungdong),16327,13122,20251204,,,,,,석촌,Seokchon
20251201,7호선,Line 7,어린이대공원(세종대),Children’s Grand Park (Sejong Univ.),19499,20192,20251204,,,,,,송파,Songpa
20251201,7호선,Line 7,건대입구,Konkuk Univ,14988,15435,20251204,,,,,,문정,Munjeong
20251201,7호선,Line 7,자양(뚝섬한강공원),Jayang (Ttukseom Hangang Park),8254,8204,20251204,,,,,,장지,Jangji
20251201,7호선,Line 7,청담,Cheongdam,20877,22854,20251204,,,,,,복정,Bokjeong
20251201,7호선,Line 7,강남구청,Gangnam-gu Office,18080,19821,20251204,,,,,,산성,Sanseong
20251201,7호선,Line 7,학동,Hakdong,26659,27161,20251204,,,,,,남한산성입구(성남법원.검찰청),Namhansanseong Entrance (Seongnam Court & Prosecutors’ Office)
20251201,7호선,Line 7,논현,Nonhyeon,21704,22327,20251204,,,,,,단대오거리,Dandae Ogeori
20251201,7호선,Line 7,반포,Banpo,7548,7304,20251204,,,,,,신흥,Sinheung
20251201,7호선,Line 7,고속터미널,Express Bus Terminal,18058,15908,20251204,,,,,,수진,Sujin
20251201,7호선,Line 7,내방,Naebang,16765,16683,20251204,,,,,,모란,Moran
20251201,7호선,Line 7,이수,Isu,18133,17686,20251204,,,,,,남위례,Nam Wirye
20251201,7호선,Line 7,남성,Namseong,12490,12345,20251204,,,,,,개화,Gaehwa
20251201,7호선,Line 7,숭실대입구(살피재),Soongsil Univ. (Salpijae),17007,17397,20251204,,,,,,공항시장,Airport Market
20251201,7호선,Line 7,상도,Sangdo,14077,14308,20251204,,,,,,신방화,Sinbanghwa
20251201,7호선,Line 7,장승배기,Jangseungbaegi,10978,10910,20251204,,,,,,마곡나루(서울식물원),Magoknaru (Seoul Botanic Park)
20251201,7호선,Line 7,신대방삼거리,Sindaebangsamgeori,16762,16379,20251204,,,,,,양천향교,Yangcheon Hyanggyo
20251201,7호선,Line 7,보라매,Boramae,7272,7686,20251204,,,,,,가양,Gayang
20251201,7호선,Line 7,신풍,Sinpung,13436,12634,20251204,,,,,,증미,Jeungmi
20251201,7호선,Line 7,대림(구로구청),Daerim (Guro-gu Office),9582,9581,20251204,,,,,,등촌,Deungchon
20251201,7호선,Line 7,남구로,Namguro,17218,18088,20251204,,,,,,염창,Yeomchang
20251201,7호선,Line 7,가산디지털단지,Gasan Digital Complex,51164,51470,20251204,,,,,,신목동,Sinmokdong
20251201,7호선,Line 7,철산,Cheolsan,24557,25215,20251204,,,,,,선유도,Seonyudo
20251201,7호선,Line 7,광명사거리,Gwangmyeong Sageori,23818,23543,20251204,,,,,,국회의사당,National Assembly
20251201,7호선,Line 7,천왕,Cheonwang,13496,13283,20251204,,,,,,샛강,Saetgang
20251201,경부선,Gyeongbu Line,금정,Geumjeong,30878,31610,20251204,,,,,,노량진,Noryangjin
20251201,7호선,Line 7,온수(성공회대입구),Onsu (Sungkonghoe Univ.),11748,10849,20251204,,,,,,노들,Nodeul
20251201,8호선,Line 8,암사역사공원,Amsa Historic Park,7721,6601,20251204,,,,,,흑석(중앙대입구),Heukseok (Chung-Ang Univ.)
20251201,8호선,Line 8,암사,Amsa,17799,16668,20251204,,,,,,구반포,Gubanpo
20251201,8호선,Line 8,천호(풍납토성),Cheonho (Pungnap Fortress),18843,21007,20251204,,,,,,신반포,Sinbanpo
20251201,8호선,Line 8,강동구청,Gangdong-gu Office,11968,12523,20251204,,,,,,사평,Sapyeong
20251201,8호선,Line 8,몽촌토성(평화의문),Mongchontoseong (Peace Gate),7984,8008,20251204,,,,,,신논현,Sinnonhyeon
20251201,8호선,Line 8,잠실(송파구청),Jamsil (Songpa-gu Office),20242,23151,20251204,,,,,,언주,Eonju
20251201,8호선,Line 8,석촌,Seokchon,9582,10655,20251204,,,,,,선정릉,Seonjeongneung
20251201,8호선,Line 8,송파,Songpa,10911,10881,20251204,,,,,,삼성중앙,Samseong Jungang
20251201,8호선,Line 8,가락시장,Garak Market,9651,10610,20251204,,,,,,봉은사,Bongeunsa
20251201,8호선,Line 8,문정,Munjeong,26404,27742,20251204,,,,,,삼전,Samjeon
20251201,8호선,Line 8,장지,Jangji,18824,17748,20251204,,,,,,석촌고분,Seokchon Ancient Tombs
20251201,8호선,Line 8,복정,Bokjeong,10915,9384,20251204,,,,,,송파나루,Songpa Naru
20251201,8호선,Line 8,산성,Sanseong,6899,7111,20251204,,,,,,한성백제,Hanseong Baekje
20251201,8호선,Line 8,남한산성입구(성남법원.검찰청),Namhansanseong Entrance (Seongnam Court & Prosecutors’ Office),15059,14104,20251204,,,,,,둔촌오륜,Dunchon Oryun
20251201,8호선,Line 8,단대오거리,Dandae Ogeori,13565,12988,20251204,,,,,,중앙보훈병원,Central Veterans Hospital
20251201,8호선,Line 8,신흥,Sinheung,5632,5983,20251204,,,,,,판교,Pangyo
20251201,8호선,Line 8,수진,Sujin,5935,5556,20251204,,,,,,이매,Imae
20251201,8호선,Line 8,모란,Moran,5209,4008,20251204,,,,,,삼동,Samdong
20251201,8호선,Line 8,남위례,Nam Wirye,8497,8336,20251204,,,,,,경기광주,Gyeonggi Gwangju
20251201,9호선,Line 9,개화,Gaehwa,2914,1927,20251204,,,,,,초월,Chowol
20251201,9호선,Line 9,김포공항,Gimpo International Airport,6474,10728,20251204,,,,,,곤지암,Gonjiam
20251201,9호선,Line 9,공항시장,Airport Market,2938,3206,20251204,,,,,,신둔도예촌,Sindun Ceramic Village
20251201,9호선,Line 9,신방화,Sinbanghwa,7668,7576,20251204,,,,,,이천,Icheon
20251201,9호선,Line 9,마곡나루(서울식물원),Magoknaru (Seoul Botanic Park),16156,15830,20251204,,,,,,부발,Bubal
20251201,9호선,Line 9,양천향교,Yangcheon Hyanggyo,12406,12911,20251204,,,,,,세종대왕릉,King Sejong’s Tomb
20251201,9호선,Line 9,가양,Gayang,24672,24403,20251204,,,,,,여주,Yeoju
20251201,9호선,Line 9,증미,Jeungmi,9485,9184,20251204,,,,,,성남,Seongnam
20251201,9호선,Line 9,등촌,Deungchon,14527,14101,20251204,,,,,,남영,Namyeong
20251201,9호선,Line 9,염창,Yeomchang,19836,19092,20251204,,,,,,용산,Yongsan
20251201,9호선,Line 9,신목동,Sinmokdong,5232,4788,20251204,,,,,,대방,Daebang
20251201,9호선,Line 9,선유도,Seonyudo,10615,9805,20251204,,,,,,영등포,Yeongdeungpo
20251201,9호선,Line 9,당산,Dangsan,20301,20174,20251204,,,,,,구로,Guro
20251201,9호선,Line 9,국회의사당,National Assembly,20848,21404,20251204,,,,,,금천구청,Geumcheon-gu Office
20251201,9호선,Line 9,여의도,Yeouido,35916,34558,20251204,,,,,,석수,Seoksu
20251201,9호선,Line 9,샛강,Saetgang,7419,7594,20251204,,,,,,관악,Gwanak
20251201,9호선,Line 9,노량진,Noryangjin,29537,29130,20251204,,,,,,안양,Anyang
20251201,9호선,Line 9,노들,Nodeul,5290,4449,20251204,,,,,,명학,Myeonghak
20251201,9호선,Line 9,흑석(중앙대입구),Heukseok (Chung-Ang Univ.),10945,11489,20251204,,,,,,군포,Gunpo
20251201,9호선,Line 9,동작(현충원),Dongjak (National Cemetery),1854,1646,20251204,,,,,,의왕,Uiwang
20251201,9호선,Line 9,구반포,Gubanpo,2368,2135,20251204,,,,,,성균관대,Sungkyunkwan Univ.
20251201,9호선,Line 9,신반포,Sinbanpo,5295,4998,20251204,,,,,,화서,Hwaseo
20251201,9호선,Line 9,고속터미널,Express Bus Terminal,14761,19706,20251204,,,,,,수원,Suwon
20251201,9호선,Line 9,사평,Sapyeong,4739,4629,20251204,,,,,,독산,Doksan
20251201,9호선,Line 9,신논현,Sinnonhyeon,32797,33030,20251204,,,,,,세류,Seryu
20251201,9호선2~3단계,"Line 9, Phases 2–3",언주,Eonju,13069,13385,20251204,,,,,,병점,Byeongjeom
20251201,9호선2~3단계,"Line 9, Phases 2–3",선정릉,Seonjeongneung,11483,12297,20251204,,,,,,세마,Sema
20251201,9호선2~3단계,"Line 9, Phases 2–3",삼성중앙,Samseong Jungang,9602,9932,20251204,,,,,,오산대,Osan Univ.
20251201,9호선2~3단계,"Line 9, Phases 2–3",봉은사,Bongeunsa,22582,23611,20251204,,,,,,오산,Osan
20251201,9호선2~3단계,"Line 9, Phases 2–3",종합운동장,Sports Complex,5512,5504,20251204,,,,,,진위,Jinwi
20251201,9호선2~3단계,"Line 9, Phases 2–3",삼전,Samjeon,9227,8742,20251204,,,,,,송탄,Songtan
20251201,9호선2~3단계,"Line 9, Phases 2–3",석촌고분,Seokchon Ancient Tombs,8262,8126,20251204,,,,,,서정리,Seojeong-ri
20251201,9호선2~3단계,"Line 9, Phases 2–3",석촌,Seokchon,10368,9431,20251204,,,,,,평택지제,Pyeongtaek Jije
20251201,9호선2~3단계,"Line 9, Phases 2–3",송파나루,Songpa Naru,6248,6593,20251204,,,,,,평택,Pyeongtaek
20251201,9호선2~3단계,"Line 9, Phases 2–3",한성백제,Hanseong Baekje,3532,3191,20251204,,,,,,성환,Seonghwan
20251201,9호선2~3단계,"Line 9, Phases 2–3",올림픽공원(한국체대),Olympic Park (Korea National Sport Univ.),6978,7159,20251204,,,,,,직산,Jiksan
20251201,9호선2~3단계,"Line 9, Phases 2–3",둔촌오륜,Dunchon Oryun,5246,5289,20251204,,,,,,두정,Dujeong
20251201,9호선2~3단계,"Line 9, Phases 2–3",중앙보훈병원,Central Veterans Hospital,15360,13200,20251204,,,,,,천안,Cheonan
20251201,경강선,Gyeonggang Line,판교,Pangyo,6683,6461,20251204,,,,,,당정,Dangjeong
20251201,경강선,Gyeonggang Line,이매,Imae,1049,1065,20251204,,,,,,서동탄,Seodongtan
20251201,경강선,Gyeonggang Line,삼동,Samdong,2569,2470,20251204,,,,,,광명,Gwangmyeong
20251201,경강선,Gyeonggang Line,경기광주,Gyeonggi Gwangju,9075,8702,20251204,,,,,,서빙고,Seobinggo
20251201,경강선,Gyeonggang Line,초월,Chowol,4188,3908,20251204,,,,,,한남,Hannam
20251201,경강선,Gyeonggang Line,곤지암,Gonjiam,2422,2370,20251204,,,,,,응봉,Eungbong
20251201,경강선,Gyeonggang Line,신둔도예촌,Sindun Ceramic Village,1723,1554,20251204,,,,,,외대앞,Hankuk Univ. of Foreign Studies
20251201,경강선,Gyeonggang Line,이천,Icheon,3108,3237,20251204,,,,,,신이문,Sinimun
20251201,경강선,Gyeonggang Line,부발,Bubal,2498,2481,20251204,,,,,,광운대,Kwangwoon Univ.
20251201,경강선,Gyeonggang Line,세종대왕릉,King Sejong’s Tomb,345,326,20251204,,,,,,월계,Wolgye
20251201,경강선,Gyeonggang Line,여주,Yeoju,3371,3274,20251204,,,,,,녹천,Nokcheon
20251201,경강선,Gyeonggang Line,성남,Seongnam,1435,1205,20251204,,,,,,방학,Banghak
20251201,경부선,Gyeongbu Line,서울역,Seoul Station,10082,3558,20251204,,,,,,도봉,Dobong
20251201,경부선,Gyeongbu Line,남영,Namyeong,10422,11018,20251204,,,,,,망월사,Mangwolsa
20251201,경부선,Gyeongbu Line,용산,Yongsan,41596,42199,20251204,,,,,,회룡,Hoeryong
20251201,경부선,Gyeongbu Line,노량진,Noryangjin,9280,9946,20251204,,,,,,의정부,Uijeongbu
20251201,경부선,Gyeongbu Line,대방,Daebang,11519,12990,20251204,,,,,,가능,Ganeung
20251201,경부선,Gyeongbu Line,영등포,Yeongdeungpo,40524,40751,20251204,,,,,,녹양,Nogyang
20251201,경부선,Gyeongbu Line,신도림,Sindorim,4127,4389,20251204,,,,,,양주,Yangju
20251201,경부선,Gyeongbu Line,신길,Singil,9451,8412,20251204,,,,,,덕계,Deokgye
20251201,경부선,Gyeongbu Line,구로,Guro,18333,18260,20251204,,,,,,덕정,Deokjeong
20251201,경부선,Gyeongbu Line,가산디지털단지,Gasan Digital Complex,19761,23106,20251204,,,,,,지행,Jihaeng
20251201,경부선,Gyeongbu Line,금천구청,Geumcheon-gu Office,11808,12099,20251204,,,,,,동두천중앙,Dongducheon Jungang
20251201,경부선,Gyeongbu Line,석수,Seoksu,9093,8456,20251204,,,,,,보산,Bosan
20251201,경부선,Gyeongbu Line,관악,Gwanak,7519,7197,20251204,,,,,,동두천,Dongducheon
20251201,경부선,Gyeongbu Line,안양,Anyang,27531,27200,20251204,,,,,,소요산,Soyosan
20251201,경부선,Gyeongbu Line,명학,Myeonghak,10363,10135,20251204,,,,,,청산,Cheongsan
20251201,경부선,Gyeongbu Line,군포,Gunpo,7512,7462,20251204,,,,,,전곡,Jeongok
20251201,경부선,Gyeongbu Line,의왕,Uiwang,10338,10458,20251204,,,,,,연천,Yeoncheon
20251201,경부선,Gyeongbu Line,성균관대,Sungkyunkwan Univ.,17392,17411,20251204,,,,,,서강대,Sogang Univ.
20251201,경부선,Gyeongbu Line,화서,Hwaseo,11632,11004,20251204,,,,,,가좌,Gajwa
20251201,경부선,Gyeongbu Line,수원,Suwon,38822,40288,20251204,,,,,,수색,Susaek
20251201,경부선,Gyeongbu Line,독산,Doksan,18626,18832,20251204,,,,,,한국항공대,Korea Aerospace Univ.
20251201,경부선,Gyeongbu Line,세류,Seryu,3722,3307,20251204,,,,,,강매,Gangmae
20251201,경부선,Gyeongbu Line,병점,Byeongjeom,17549,17589,20251204,,,,,,행신,Haengsin
20251201,경부선,Gyeongbu Line,세마,Sema,3772,3560,20251204,,,,,,능곡,Neunggok
20251201,경부선,Gyeongbu Line,오산대,Osan Univ.,4388,3951,20251204,,,,,,곡산,Goksan
20251201,경부선,Gyeongbu Line,오산,Osan,11477,11594,20251204,,,,,,백마,Baengma
20251201,경부선,Gyeongbu Line,진위,Jinwi,1908,1734,20251204,,,,,,풍산,Pungsan
20251201,경부선,Gyeongbu Line,송탄,Songtan,4515,4242,20251204,,,,,,일산,Ilsan
20251201,경부선,Gyeongbu Line,서정리,Seojeong-ri,9050,8722,20251204,,,,,,탄현,Tanhyeon
20251201,경부선,Gyeongbu Line,평택지제,Pyeongtaek Jije,4741,4375,20251204,,,,,,야당,Yadang
20251201,경부선,Gyeongbu Line,평택,Pyeongtaek,13517,13369,20251204,,,,,,운정,Unjeong
20251201,경부선,Gyeongbu Line,성환,Seonghwan,7209,7196,20251204,,,,,,금릉,Geumneung
20251201,경부선,Gyeongbu Line,직산,Jiksan,1153,1090,20251204,,,,,,금촌,Geumchon
20251201,경부선,Gyeongbu Line,두정,Dujeong,8707,10640,20251204,,,,,,월롱,Wollong
20251201,경부선,Gyeongbu Line,천안,Cheonan,7608,6904,20251204,,,,,,파주,Paju
20251201,경부선,Gyeongbu Line,당정,Dangjeong,7302,6901,20251204,,,,,,문산,Munsan
20251201,경부선,Gyeongbu Line,서동탄,Seodongtan,1630,1217,20251204,,,,,,임진강,Imjingang
20251201,경부선,Gyeongbu Line,광명,Gwangmyeong,4018,3467,20251204,,,,,,운천,Uncheon
20251201,경원선,Gyeongwon Line,이촌(국립중앙박물관),Ichon (National Museum of Korea),4309,3498,20251204,,,,,,개봉,Gaebong
20251201,경원선,Gyeongwon Line,서빙고,Seobinggo,2346,2106,20251204,,,,,,오류동,Oryudong
20251201,경원선,Gyeongwon Line,한남,Hannam,4043,3922,20251204,,,,,,역곡,Yeokgok
20251201,경원선,Gyeongwon Line,옥수,Oksu,43,48,20251204,,,,,,부천,Bucheon
20251201,경원선,Gyeongwon Line,응봉,Eungbong,1939,1623,20251204,,,,,,송내,Songnae
20251201,경원선,Gyeongwon Line,왕십리(성동구청),Wangsimni (Seongdong-gu Office),18027,17846,20251204,,,,,,부평,Bupyeong
20251201,경원선,Gyeongwon Line,청량리(서울시립대입구),Cheongnyangni (University of Seoul),16811,17734,20251204,,,,,,백운,Baegun
20251201,경원선,Gyeongwon Line,외대앞,Hankuk Univ. of Foreign Studies,12514,12711,20251204,,,,,,동암,Dongam
20251201,경원선,Gyeongwon Line,신이문,Sinimun,8995,8659,20251204,,,,,,주안,Juan
20251201,경원선,Gyeongwon Line,석계,Seokgye,7899,8885,20251204,,,,,,제물포,Jemulpo
20251201,경원선,Gyeongwon Line,광운대,Kwangwoon Univ.,9970,9679,20251204,,,,,,동인천,Dongincheon
20251201,경원선,Gyeongwon Line,월계,Wolgye,8046,7511,20251204,,,,,,인천,Incheon
20251201,경원선,Gyeongwon Line,녹천,Nokcheon,4865,4022,20251204,,,,,,구일,Guil
20251201,경원선,Gyeongwon Line,창동,Chang-dong,1,0,20251204,,,,,,소사,Sosa
20251201,경원선,Gyeongwon Line,방학,Banghak,10900,10712,20251204,,,,,,부개,Bugae
20251201,경원선,Gyeongwon Line,도봉,Dobong,6368,6058,20251204,,,,,,간석,Ganseok
20251201,경원선,Gyeongwon Line,도봉산,Dobongsan,7653,4934,20251204,,,,,,도원,Dowon
20251201,경원선,Gyeongwon Line,망월사,Mangwolsa,10258,10344,20251204,,,,,,중동,Jung-dong
20251201,경원선,Gyeongwon Line,회룡,Hoeryong,14463,14207,20251204,,,,,,도화,Dohwa
20251201,경원선,Gyeongwon Line,의정부,Uijeongbu,19953,20070,20251204,,,,,,신내,Sinnae
20251201,경원선,Gyeongwon Line,가능,Ganeung,7030,6850,20251204,,,,,,갈매,Galmae
20251201,경원선,Gyeongwon Line,녹양,Nogyang,4745,4519,20251204,,,,,,별내,Byeollae
20251201,경원선,Gyeongwon Line,양주,Yangju,7669,7414,20251204,,,,,,퇴계원,Toegyewon
20251201,경원선,Gyeongwon Line,덕계,Deokgye,7103,6551,20251204,,,,,,사릉,Sareung
20251201,경원선,Gyeongwon Line,덕정,Deokjeong,7614,7075,20251204,,,,,,금곡,Geumgok
20251201,경원선,Gyeongwon Line,지행,Jihaeng,6958,6869,20251204,,,,,,평내호평,Pyeongnae-Hopyeong
20251201,경원선,Gyeongwon Line,동두천중앙,Dongducheon Jungang,3144,2971,20251204,,,,,,천마산,Cheonmasan
20251201,경원선,Gyeongwon Line,보산,Bosan,1481,1269,20251204,,,,,,마석,Maseok
20251201,경원선,Gyeongwon Line,동두천,Dongducheon,2302,2317,20251204,,,,,,대성리,Daeseong-ri
20251201,경원선,Gyeongwon Line,소요산,Soyosan,1477,1475,20251204,,,,,,청평,Cheongpyeong
20251201,경원선,Gyeongwon Line,청산,Cheongsan,162,122,20251204,,,,,,상천,Sangcheon
20251201,경원선,Gyeongwon Line,전곡,Jeongok,1260,1001,20251204,,,,,,가평,Gapyeong
20251201,경원선,Gyeongwon Line,연천,Yeoncheon,1102,933,20251204,,,,,,굴봉산,Gulbongsan
20251201,경의선,Gyeongui Line,서울역,Seoul Station,4015,5472,20251204,,,,,,백양리,Baegyang-ri
20251201,경의선,Gyeongui Line,신촌,Sinchon,1280,1550,20251204,,,,,,강촌,Gangchon
20251201,경의선,Gyeongui Line,효창공원앞,Hyochang Park,3786,4218,20251204,,,,,,김유정,Kim Yu-jeong
20251201,경의선,Gyeongui Line,공덕,Gongdeok,4473,3725,20251204,,,,,,남춘천,Namchuncheon
20251201,경의선,Gyeongui Line,서강대,Sogang Univ.,2563,2544,20251204,,,,,,춘천,Chuncheon
20251201,경의선,Gyeongui Line,홍대입구,Hongik University,1932,2401,20251204,,,,,,계양,Gyeyang
20251201,경의선,Gyeongui Line,가좌,Gajwa,6645,6338,20251204,,,,,,검암,Geomam
20251201,경의선,Gyeongui Line,디지털미디어시티,Digital Media City,2915,2800,20251204,,,,,,청라국제도시,Cheongna International City
20251201,경의선,Gyeongui Line,수색,Susaek,3684,3763,20251204,,,,,,운서,Unseo
20251201,경의선,Gyeongui Line,한국항공대,Korea Aerospace Univ.,3880,3653,20251204,,,,,,공항화물청사,Airport Cargo Terminal
20251201,경의선,Gyeongui Line,강매,Gangmae,3701,3074,20251204,,,,,,인천공항1터미널,Incheon Airport Terminal 1
20251201,경의선,Gyeongui Line,행신,Haengsin,8419,8622,20251204,,,,,,인천공항2터미널,Incheon Airport Terminal 2
20251201,경의선,Gyeongui Line,능곡,Neunggok,4851,4534,20251204,,,,,,영종,Yeongjong
20251201,경의선,Gyeongui Line,곡산,Goksan,681,716,20251204,,,,,,선바위,Seonbawi
20251201,경의선,Gyeongui Line,백마,Baengma,8293,7951,20251204,,,,,,경마공원,Seoul Racecourse Park
20251201,경의선,Gyeongui Line,풍산,Pungsan,6724,6451,20251204,,,,,,대공원,Seoul Grand Park
20251201,경의선,Gyeongui Line,일산,Ilsan,11534,11210,20251204,,,,,,과천,Gwacheon
20251201,경의선,Gyeongui Line,탄현,Tanhyeon,8573,8055,20251204,,,,,,정부과천청사,Government Complex Gwacheon
20251201,경의선,Gyeongui Line,야당,Yadang,8119,8202,20251204,,,,,,인덕원,Indeogwon
20251201,경의선,Gyeongui Line,운정,Unjeong,8031,7535,20251204,,,,,,평촌,Pyeongchon
20251201,경의선,Gyeongui Line,금릉,Geumneung,5553,5318,20251204,,,,,,범계,Beomgye
20251201,경의선,Gyeongui Line,금촌,Geumchon,7076,6687,20251204,,,,,,한티,Hanti
20251201,경의선,Gyeongui Line,월롱,Wollong,2298,2109,20251204,,,,,,구룡,Guryong
20251201,경의선,Gyeongui Line,파주,Paju,1561,1247,20251204,,,,,,개포동,Gaepo-dong
20251201,경의선,Gyeongui Line,문산,Munsan,5989,5543,20251204,,,,,,대모산입구,Daemosan Entrance
20251201,경의선,Gyeongui Line,임진강,Imjingang,1,2,20251204,,,,,,서울숲,Seoul Forest
20251201,경의선,Gyeongui Line,운천,Uncheon,6,3,20251204,,,,,,압구정로데오,Apgujeong Rodeo
20251201,경인선,Line 1,개봉,Gaebong,24152,23810,20251204,,,,,,가천대,Gachon Univ.
20251201,경인선,Line 1,오류동,Oryudong,12428,11707,20251204,,,,,,태평,Taepyeong
20251201,경인선,Line 1,역곡,Yeokgok,29031,29043,20251204,,,,,,야탑,Yatap
20251201,경인선,Line 1,부천,Bucheon,33370,33042,20251204,,,,,,서현,Seohyeon
20251201,경인선,Line 1,송내,Songnae,28234,27702,20251204,,,,,,수내,Sunae
20251201,경인선,Line 1,부평,Bupyeong,29605,30783,20251204,,,,,,정자,Jeongja
20251201,경인선,Line 1,백운,Baegun,7535,7225,20251204,,,,,,미금,Migeum
20251201,경인선,Line 1,동암,Dongam,15971,15963,20251204,,,,,,오리,Ori
